GP index,lat [deg],lon [deg]
72794,28.890,-115.279
72795,28.890,-115.181
72796,28.890,-115.083
72797,28.890,-114.984
72798,28.890,-114.886
72799,28.890,-114.788
72800,28.890,-114.690
72801,28.890,-114.592
72802,28.890,-114.493
72803,28.890,-114.395
72804,28.890,-114.297
72805,28.890,-114.199
72806,28.890,-114.101
72807,28.890,-114.002
72808,28.890,-113.904
72809,28.890,-113.806
72810,28.890,-113.708
72811,28.890,-113.609
72812,28.890,-113.511
72813,28.890,-113.413
72814,28.890,-113.315
72815,28.890,-113.217
72816,28.890,-113.118
72817,28.890,-113.020
72818,28.890,-112.922
72819,28.890,-112.824
72820,28.890,-112.725
72821,28.890,-112.627
72822,28.890,-112.529
72823,28.890,-112.431
72824,28.890,-112.333
72825,28.890,-112.234
72826,28.890,-112.136
72827,28.890,-112.038
72828,28.890,-111.940
72829,28.890,-111.841
72830,28.890,-111.743
72831,28.890,-111.645
72832,28.890,-111.547
72833,28.890,-111.449
72834,28.890,-111.350
72835,28.890,-111.252
72836,28.890,-111.154
72837,28.890,-111.056
72838,28.890,-110.957
72839,28.890,-110.859
72840,28.890,-110.761
72841,28.890,-110.663
72842,28.890,-110.565
72843,28.890,-110.466
72844,28.890,-110.368
72845,28.890,-110.270
72846,28.890,-110.172
72847,28.890,-110.073
72848,28.890,-109.975
72849,28.890,-109.877
72850,28.890,-109.779
72851,28.890,-109.681
72852,28.890,-109.582
72853,28.890,-109.484
72854,28.890,-109.386
72855,28.890,-109.288
72856,28.890,-109.189
72857,28.890,-109.091
72858,28.890,-108.993
72859,28.890,-108.895
72860,28.890,-108.797
72861,28.890,-108.698
72862,28.890,-108.600
72863,28.890,-108.502
72864,28.890,-108.404
72865,28.890,-108.305
72866,28.890,-108.207
72867,28.890,-108.109
72868,28.890,-108.011
72869,28.890,-107.913
72870,28.890,-107.814
72871,28.890,-107.716
72872,28.890,-107.618
72873,28.890,-107.520
72874,28.890,-107.422
72875,28.890,-107.323
72876,28.890,-107.225
72877,28.890,-107.127
72878,28.890,-107.029
72879,28.890,-106.930
72880,28.890,-106.832
72881,28.890,-106.734
72882,28.890,-106.636
72883,28.890,-106.538
72884,28.890,-106.439
72885,28.890,-106.341
72886,28.890,-106.243
72887,28.890,-106.145
72888,28.890,-106.046
72889,28.890,-105.948
72890,28.890,-105.850
72891,28.890,-105.752
72892,28.890,-105.654
72893,28.890,-105.555
72894,28.890,-105.457
72895,28.890,-105.359
72896,28.890,-105.261
72897,28.890,-105.162
72898,28.890,-105.064
72899,28.890,-104.966
72900,28.890,-104.868
72901,28.890,-104.770
72902,28.890,-104.671
72903,28.890,-104.573
72904,28.890,-104.475
72905,28.890,-104.377
72906,28.890,-104.278
72907,28.890,-104.180
72908,28.890,-104.082
72909,28.890,-103.984
72910,28.890,-103.886
72911,28.890,-103.787
72912,28.890,-103.689
72913,28.890,-103.591
72914,28.890,-103.493
72915,28.890,-103.394
72916,28.890,-103.296
72917,28.890,-103.198
72918,28.890,-103.100
72919,28.890,-103.002
72920,28.890,-102.903
72921,28.890,-102.805
72922,28.890,-102.707
72923,28.890,-102.609
72924,28.890,-102.510
72925,28.890,-102.412
72926,28.890,-102.314
72927,28.890,-102.216
72928,28.890,-102.118
72929,28.890,-102.019
72930,28.890,-101.921
72931,28.890,-101.823
72932,28.890,-101.725
72933,28.890,-101.627
72934,28.890,-101.528
72935,28.890,-101.430
72936,28.890,-101.332
72937,28.890,-101.234
72938,28.890,-101.135
72939,28.890,-101.037
72940,28.890,-100.939
72941,28.890,-100.841
72942,28.890,-100.743
72943,28.890,-100.644
72944,28.890,-100.546
72945,28.890,-100.448
72946,28.890,-100.350
72947,28.890,-100.251
72948,28.890,-100.153
72949,28.890,-100.055
72950,28.890,-99.957
72951,28.890,-99.859
72952,28.890,-99.760
72953,28.890,-99.662
72954,28.890,-99.564
72955,28.890,-99.466
72956,28.890,-99.367
72957,28.890,-99.269
72958,28.890,-99.171
72959,28.890,-99.073
72960,28.890,-98.975
72961,28.890,-98.876
72962,28.890,-98.778
72963,28.890,-98.680
72964,28.890,-98.582
72965,28.890,-98.483
72966,28.890,-98.385
72967,28.890,-98.287
72968,28.890,-98.189
72969,28.890,-98.091
72970,28.890,-97.992
72971,28.890,-97.894
72972,28.890,-97.796
72973,28.890,-97.698
72974,28.890,-97.599
72975,28.890,-97.501
72976,28.890,-97.403
72977,28.890,-97.305
72978,28.890,-97.207
72979,28.890,-97.108
72980,28.890,-97.010
72981,28.890,-96.912
72982,28.890,-96.814
72983,28.890,-96.715
72984,28.890,-96.617
72985,28.890,-96.519
72986,28.890,-96.421
72987,28.890,-96.323
72988,28.890,-96.224
72989,28.890,-96.126
72990,28.890,-96.028
72991,28.890,-95.930
72992,28.890,-95.831
72993,28.890,-95.733
72994,28.890,-95.635
72995,28.890,-95.537
72996,28.890,-95.439
72997,28.890,-95.340
72998,28.890,-95.242
72999,28.890,-95.144
73000,28.890,-95.046
73001,28.890,-94.948
73002,28.890,-94.849
73003,28.890,-94.751
73004,28.890,-94.653
73005,28.890,-94.555
73006,28.890,-94.456
73007,28.890,-94.358
73008,28.890,-94.260
73009,28.890,-94.162
73010,28.890,-94.064
73011,28.890,-93.965
73012,28.890,-93.867
73013,28.890,-93.769
73014,28.890,-93.671
73015,28.890,-93.572
73016,28.890,-93.474
73017,28.890,-93.376
73018,28.890,-93.278
73019,28.890,-93.180
73020,28.890,-93.081
73021,28.890,-92.983
73022,28.890,-92.885
73023,28.890,-92.787
73024,28.890,-92.688
73025,28.890,-92.590
73026,28.890,-92.492
73027,28.890,-92.394
73028,28.890,-92.296
73029,28.890,-92.197
73030,28.890,-92.099
73031,28.890,-92.001
73032,28.890,-91.903
73033,28.890,-91.804
73034,28.890,-91.706
73035,28.890,-91.608
73036,28.890,-91.510
73037,28.890,-91.412
73038,28.890,-91.313
73039,28.890,-91.215
73040,28.890,-91.117
73041,28.890,-91.019
73042,28.890,-90.920
73043,28.890,-90.822
73044,28.890,-90.724
73045,28.890,-90.626
73046,28.890,-90.528
73047,28.890,-90.429
73048,28.890,-90.331
73049,28.890,-90.233
73050,28.890,-90.135
73051,28.890,-90.036
73052,28.890,-89.938
73053,28.890,-89.840
73054,28.890,-89.742
73055,28.890,-89.644
73056,28.890,-89.545
73057,28.890,-89.447
73058,28.890,-89.349
73059,28.890,-89.251
73060,28.890,-89.152
73061,28.890,-89.054
73062,28.890,-88.956
73063,28.890,-88.858
73064,28.890,-88.760
73065,28.890,-88.661
73066,28.890,-88.563
73067,28.890,-88.465
73068,28.890,-88.367
73069,28.890,-88.269
73070,28.890,-88.170
73071,28.890,-88.072
73072,28.890,-87.974
73073,28.890,-87.876
73074,28.890,-87.777
73075,28.890,-87.679
73076,28.890,-87.581
73077,28.890,-87.483
73078,28.890,-87.385
73079,28.890,-87.286
73080,28.890,-87.188
73081,28.890,-87.090
73082,28.890,-86.992
73083,28.890,-86.893
73084,28.890,-86.795
73085,28.890,-86.697
73086,28.890,-86.599
73087,28.890,-86.501
73088,28.890,-86.402
73089,28.890,-86.304
73090,28.890,-86.206
73091,28.890,-86.108
73092,28.890,-86.009
73093,28.890,-85.911
73094,28.890,-85.813
73095,28.890,-85.715
73096,28.890,-85.617
73097,28.890,-85.518
73098,28.890,-85.420
73099,28.890,-85.322
73100,28.890,-85.224
73101,28.890,-85.125
73102,28.890,-85.027
73103,28.890,-84.929
73104,28.890,-84.831
73105,28.890,-84.733
73106,28.890,-84.634
73107,28.890,-84.536
73108,28.890,-84.438
73109,28.890,-84.340
73110,28.890,-84.241
73111,28.890,-84.143
73112,28.890,-84.045
73113,28.890,-83.947
73114,28.890,-83.849
73115,28.890,-83.750
73116,28.890,-83.652
73117,28.890,-83.554
73118,28.890,-83.456
73119,28.890,-83.357
73120,28.890,-83.259
73121,28.890,-83.161
73122,28.890,-83.063
73123,28.890,-82.965
73124,28.890,-82.866
73125,28.890,-82.768
73126,28.890,-82.670
73127,28.890,-82.572
73128,28.890,-82.473
73129,28.890,-82.375
73130,28.890,-82.277
73131,28.890,-82.179
73132,28.890,-82.081
73133,28.890,-81.982
73134,28.890,-81.884
73135,28.890,-81.786
73136,28.890,-81.688
73137,28.890,-81.590
73138,28.890,-81.491
73139,28.890,-81.393
73140,28.890,-81.295
73141,28.890,-81.197
73142,28.890,-81.098
73143,28.890,-81.000
73144,28.890,-80.902
73145,28.890,-80.804
73146,28.890,-80.706
73147,28.890,-80.607
73148,28.890,-80.509
73149,28.890,-80.411
73150,28.890,-80.313
73151,28.890,-80.214
73152,28.890,-80.116
73153,28.890,-80.018
73154,28.890,-79.920
73155,28.890,-79.822
73156,28.890,-79.723
73157,28.890,-79.625
73158,28.890,-79.527
73159,28.890,-79.429
73160,28.890,-79.330
73161,28.890,-79.232
73162,28.890,-79.134
73163,28.890,-79.036
73164,28.890,-78.938
73165,28.890,-78.839
73166,28.890,-78.741
73167,28.890,-78.643
73168,28.890,-78.545
73169,28.890,-78.446
73170,28.890,-78.348
73171,28.890,-78.250
73172,28.890,-78.152
73173,28.890,-78.054
73174,28.890,-77.955
73175,28.890,-77.857
73176,28.890,-77.759
73177,28.890,-77.661
73178,28.890,-77.562
73179,28.890,-77.464
73180,28.890,-77.366
73181,28.890,-77.268
73182,28.890,-77.170
73183,28.890,-77.071
73184,28.890,-76.973
73185,28.890,-76.875
73186,28.890,-76.777
73187,28.890,-76.678
73188,28.890,-76.580
73189,28.890,-76.482
73190,28.890,-76.384
73191,28.890,-76.286
73192,28.890,-76.187
73193,28.890,-76.089
73194,28.890,-75.991
73195,28.890,-75.893
73196,28.890,-75.794
73197,28.890,-75.696
73198,28.890,-75.598
73199,28.890,-75.500
73200,28.890,-75.402
73201,28.890,-75.303
73202,28.890,-75.205
73203,28.890,-75.107
73204,28.890,-75.009
73205,28.890,-74.911
73206,28.890,-74.812
73207,28.890,-74.714
73208,28.890,-74.616
73209,28.890,-74.518
73210,28.890,-74.419
73211,28.890,-74.321
73212,28.890,-74.223
73213,28.890,-74.125
73214,28.890,-74.027
73215,28.890,-73.928
73216,28.890,-73.830
73217,28.890,-73.732
73218,28.890,-73.634
73219,28.890,-73.535
73220,28.890,-73.437
73221,28.890,-73.339
73222,28.890,-73.241
73223,28.890,-73.143
73224,28.890,-73.044
73225,28.890,-72.946
73226,28.890,-72.848
73227,28.890,-72.750
73228,28.890,-72.651
73229,28.890,-72.553
73230,28.890,-72.455
73231,28.890,-72.357
73232,28.890,-72.259
73233,28.890,-72.160
73234,28.890,-72.062
73235,28.890,-71.964
73236,28.890,-71.866
73237,28.890,-71.767
73238,28.890,-71.669
73239,28.890,-71.571
73240,28.890,-71.473
73241,28.890,-71.375
73242,28.890,-71.276
73243,28.890,-71.178
73244,28.890,-71.080
73245,28.890,-70.982
73246,28.890,-70.883
73247,28.890,-70.785
73248,28.890,-70.687
73249,28.890,-70.589
73250,28.890,-70.491
73251,28.890,-70.392
73252,28.890,-70.294
73253,28.890,-70.196
73254,28.890,-70.098
73255,28.890,-69.999
73256,28.890,-69.901
73257,28.890,-69.803
73258,28.890,-69.705
73259,28.890,-69.607
73260,28.890,-69.508
73261,28.890,-69.410
73262,28.890,-69.312
73263,28.890,-69.214
73264,28.890,-69.115
73265,28.890,-69.017
73266,28.890,-68.919
73267,28.890,-68.821
73268,28.890,-68.723
73269,28.890,-68.624
73270,28.890,-68.526
73271,28.890,-68.428
73272,28.890,-68.330
73273,28.890,-68.232
73274,28.890,-68.133
73275,28.890,-68.035
73276,28.890,-67.937
73277,28.890,-67.839
73278,28.890,-67.740
73279,28.890,-67.642
73280,28.890,-67.544
73281,28.890,-67.446
73282,28.890,-67.348
73283,28.890,-67.249
73284,28.890,-67.151
73285,28.890,-67.053
73286,28.890,-66.955
73287,28.890,-66.856
73288,28.890,-66.758
73289,28.890,-66.660
73290,28.890,-66.562
73291,28.890,-66.464
73292,28.890,-66.365
73293,28.890,-66.267
73294,28.890,-66.169
73295,28.890,-66.071
73296,28.890,-65.972
73297,28.890,-65.874
73298,28.890,-65.776
73299,28.890,-65.678
73300,28.890,-65.580
73301,28.890,-65.481
73302,28.792,-128.539
73303,28.792,-128.441
73304,28.792,-128.342
73305,28.792,-128.244
73306,28.792,-128.146
73307,28.792,-128.048
73308,28.792,-127.950
73309,28.792,-127.851
73310,28.792,-127.753
73311,28.792,-127.655
73312,28.792,-127.557
73313,28.792,-127.459
73314,28.792,-127.360
73315,28.792,-127.262
73316,28.792,-127.164
73317,28.792,-127.066
73318,28.792,-126.967
73319,28.792,-126.869
73320,28.792,-126.771
73321,28.792,-126.673
73322,28.792,-126.575
73323,28.792,-126.476
73324,28.792,-126.378
73325,28.792,-126.280
73326,28.792,-126.182
73327,28.792,-126.083
73328,28.792,-125.985
73329,28.792,-125.887
73330,28.792,-125.789
73331,28.792,-125.691
73332,28.792,-125.592
73333,28.792,-125.494
73334,28.792,-125.396
73335,28.792,-125.298
73336,28.792,-125.199
73337,28.792,-125.101
73338,28.792,-125.003
73339,28.792,-124.905
73340,28.792,-124.807
73341,28.792,-124.708
73342,28.792,-124.610
73343,28.792,-124.512
73344,28.792,-124.414
73345,28.792,-124.315
73346,28.792,-124.217
73347,28.792,-124.119
73348,28.792,-124.021
73349,28.792,-123.923
73350,28.792,-123.824
73351,28.792,-123.726
73352,28.792,-123.628
73353,28.792,-123.530
73354,28.792,-123.431
73355,28.792,-123.333
73356,28.792,-123.235
73357,28.792,-123.137
73358,28.792,-123.039
73359,28.792,-122.940
73360,28.792,-122.842
73361,28.792,-122.744
73362,28.792,-122.646
73363,28.792,-122.547
73364,28.792,-122.449
73365,28.792,-122.351
73366,28.792,-122.253
73367,28.792,-122.155
73368,28.792,-122.056
73369,28.792,-121.958
73370,28.792,-121.860
73371,28.792,-121.762
73372,28.792,-121.663
73373,28.792,-121.565
73374,28.792,-121.467
73375,28.792,-121.369
73376,28.792,-121.271
73377,28.792,-121.172
73378,28.792,-121.074
73379,28.792,-120.976
73380,28.792,-120.878
73381,28.792,-120.780
73382,28.792,-120.681
73383,28.792,-120.583
73384,28.792,-120.485
73385,28.792,-120.387
73386,28.792,-120.288
73387,28.792,-120.190
73388,28.792,-120.092
73389,28.792,-119.994
73390,28.792,-119.896
73391,28.792,-119.797
73392,28.792,-119.699
73393,28.792,-119.601
73394,28.792,-119.503
73395,28.792,-119.404
73396,28.792,-119.306
73397,28.792,-119.208
73398,28.792,-119.110
73399,28.792,-119.012
73400,28.792,-118.913
73401,28.792,-118.815
73402,28.792,-118.717
73403,28.792,-118.619
73404,28.792,-118.520
73405,28.792,-118.422
73406,28.792,-118.324
73407,28.792,-118.226
73408,28.792,-118.128
73409,28.792,-118.029
73410,28.792,-117.931
73411,28.792,-117.833
73412,28.792,-117.735
73413,28.792,-117.636
73414,28.792,-117.538
73415,28.792,-117.440
73416,28.792,-117.342
73417,28.792,-117.244
73418,28.792,-117.145
73419,28.792,-117.047
73420,28.792,-116.949
73421,28.792,-116.851
73422,28.792,-116.752
73423,28.792,-116.654
73424,28.792,-116.556
73425,28.792,-116.458
73426,28.792,-116.360
73427,28.792,-116.261
73428,28.792,-116.163
73429,28.792,-116.065
73430,28.792,-115.967
73431,28.792,-115.868
73432,28.792,-115.770
73433,28.792,-115.672
73434,28.792,-115.574
73435,28.792,-115.476
73436,28.792,-115.377
73437,28.792,-115.279
73438,28.792,-115.181
73439,28.792,-115.083
73440,28.792,-114.984
73441,28.792,-114.886
73442,28.792,-114.788
73443,28.792,-114.690
73444,28.792,-114.592
73445,28.792,-114.493
73446,28.792,-114.395
73447,28.792,-114.297
73448,28.792,-114.199
73449,28.792,-114.101
73450,28.792,-114.002
73451,28.792,-113.904
73452,28.792,-113.806
73453,28.792,-113.708
73454,28.792,-113.609
73455,28.792,-113.511
73456,28.792,-113.413
73457,28.792,-113.315
73458,28.792,-113.217
73459,28.792,-113.118
73460,28.792,-113.020
73461,28.792,-112.922
73462,28.792,-112.824
73463,28.792,-112.725
73464,28.792,-112.627
73465,28.792,-112.529
73466,28.792,-112.431
73467,28.792,-112.333
73468,28.792,-112.234
73469,28.792,-112.136
73470,28.792,-112.038
73471,28.792,-111.940
73472,28.792,-111.841
73473,28.792,-111.743
73474,28.792,-111.645
73475,28.792,-111.547
73476,28.792,-111.449
73477,28.792,-111.350
73478,28.792,-111.252
73479,28.792,-111.154
73480,28.792,-111.056
73481,28.792,-110.957
73482,28.792,-110.859
73483,28.792,-110.761
73484,28.792,-110.663
73485,28.792,-110.565
73486,28.792,-110.466
73487,28.792,-110.368
73488,28.792,-110.270
73489,28.792,-110.172
73490,28.792,-110.073
73491,28.792,-109.975
73492,28.792,-109.877
73493,28.792,-109.779
73494,28.792,-109.681
73495,28.792,-109.582
73496,28.792,-109.484
73497,28.792,-109.386
73498,28.792,-109.288
73499,28.792,-109.189
73500,28.792,-109.091
73501,28.792,-108.993
73502,28.792,-108.895
73503,28.792,-108.797
73504,28.792,-108.698
73505,28.792,-108.600
73506,28.792,-108.502
73507,28.792,-108.404
73508,28.792,-108.305
73509,28.792,-108.207
73510,28.792,-108.109
73511,28.792,-108.011
73512,28.792,-107.913
73513,28.792,-107.814
73514,28.792,-107.716
73515,28.792,-107.618
73516,28.792,-107.520
73517,28.792,-107.422
73518,28.792,-107.323
73519,28.792,-107.225
73520,28.792,-107.127
73521,28.792,-107.029
73522,28.792,-106.930
73523,28.792,-106.832
73524,28.792,-106.734
73525,28.792,-106.636
73526,28.792,-106.538
73527,28.792,-106.439
73528,28.792,-106.341
73529,28.792,-106.243
73530,28.792,-106.145
73531,28.792,-106.046
73532,28.792,-105.948
73533,28.792,-105.850
73534,28.792,-105.752
73535,28.792,-105.654
73536,28.792,-105.555
73537,28.792,-105.457
73538,28.792,-105.359
73539,28.792,-105.261
73540,28.792,-105.162
73541,28.792,-105.064
73542,28.792,-104.966
73543,28.792,-104.868
73544,28.792,-104.770
73545,28.792,-104.671
73546,28.792,-104.573
73547,28.792,-104.475
73548,28.792,-104.377
73549,28.792,-104.278
73550,28.792,-104.180
73551,28.792,-104.082
73552,28.792,-103.984
73553,28.792,-103.886
73554,28.792,-103.787
73555,28.792,-103.689
73556,28.792,-103.591
73557,28.792,-103.493
73558,28.792,-103.394
73559,28.792,-103.296
73560,28.792,-103.198
73561,28.792,-103.100
73562,28.792,-103.002
73563,28.792,-102.903
73564,28.792,-102.805
73565,28.792,-102.707
73566,28.792,-102.609
73567,28.792,-102.510
73568,28.792,-102.412
73569,28.792,-102.314
73570,28.792,-102.216
73571,28.792,-102.118
73572,28.792,-102.019
73573,28.792,-101.921
73574,28.792,-101.823
73575,28.792,-101.725
73576,28.792,-101.627
73577,28.792,-101.528
73578,28.792,-101.430
73579,28.792,-101.332
73580,28.792,-101.234
73581,28.792,-101.135
73582,28.792,-101.037
73583,28.792,-100.939
73584,28.792,-100.841
73585,28.792,-100.743
73586,28.792,-100.644
73587,28.792,-100.546
73588,28.792,-100.448
73589,28.792,-100.350
73590,28.792,-100.251
73591,28.792,-100.153
73592,28.792,-100.055
73593,28.792,-99.957
73594,28.792,-99.859
73595,28.792,-99.760
73596,28.792,-99.662
73597,28.792,-99.564
73598,28.792,-99.466
73599,28.792,-99.367
73600,28.792,-99.269
73601,28.792,-99.171
73602,28.792,-99.073
73603,28.792,-98.975
73604,28.792,-98.876
73605,28.792,-98.778
73606,28.792,-98.680
73607,28.792,-98.582
73608,28.792,-98.483
73609,28.792,-98.385
73610,28.792,-98.287
73611,28.792,-98.189
73612,28.792,-98.091
73613,28.792,-97.992
73614,28.792,-97.894
73615,28.792,-97.796
73616,28.792,-97.698
73617,28.792,-97.599
73618,28.792,-97.501
73619,28.792,-97.403
73620,28.792,-97.305
73621,28.792,-97.207
73622,28.792,-97.108
73623,28.792,-97.010
73624,28.792,-96.912
73625,28.792,-96.814
73626,28.792,-96.715
73627,28.792,-96.617
73628,28.792,-96.519
73629,28.792,-96.421
73630,28.792,-96.323
73631,28.792,-96.224
73632,28.792,-96.126
73633,28.792,-96.028
73634,28.792,-95.930
73635,28.792,-95.831
73636,28.792,-95.733
73637,28.792,-95.635
73638,28.792,-95.537
73639,28.792,-95.439
73640,28.792,-95.340
73641,28.792,-95.242
73642,28.792,-95.144
73643,28.792,-95.046
73644,28.792,-94.948
73645,28.792,-94.849
73646,28.792,-94.751
73647,28.792,-94.653
73648,28.792,-94.555
73649,28.792,-94.456
73650,28.792,-94.358
73651,28.792,-94.260
73652,28.792,-94.162
73653,28.792,-94.064
73654,28.792,-93.965
73655,28.792,-93.867
73656,28.792,-93.769
73657,28.792,-93.671
73658,28.792,-93.572
73659,28.792,-93.474
73660,28.792,-93.376
73661,28.792,-93.278
73662,28.792,-93.180
73663,28.792,-93.081
73664,28.792,-92.983
73665,28.792,-92.885
73666,28.792,-92.787
73667,28.792,-92.688
73668,28.792,-92.590
73669,28.792,-92.492
73670,28.792,-92.394
73671,28.792,-92.296
73672,28.792,-92.197
73673,28.792,-92.099
73674,28.792,-92.001
73675,28.792,-91.903
73676,28.792,-91.804
73677,28.792,-91.706
73678,28.792,-91.608
73679,28.792,-91.510
73680,28.792,-91.412
73681,28.792,-91.313
73682,28.792,-91.215
73683,28.792,-91.117
73684,28.792,-91.019
73685,28.792,-90.920
73686,28.792,-90.822
73687,28.792,-90.724
73688,28.792,-90.626
73689,28.792,-90.528
73690,28.792,-90.429
73691,28.792,-90.331
73692,28.792,-90.233
73693,28.792,-90.135
73694,28.792,-90.036
73695,28.792,-89.938
73696,28.792,-89.840
73697,28.792,-89.742
73698,28.792,-89.644
73699,28.792,-89.545
73700,28.792,-89.447
73701,28.792,-89.349
73702,28.792,-89.251
73703,28.792,-89.152
73704,28.792,-89.054
73705,28.792,-88.956
73706,28.792,-88.858
73707,28.792,-88.760
73708,28.792,-88.661
73709,28.792,-88.563
73710,28.792,-88.465
73711,28.792,-88.367
73712,28.792,-88.269
73713,28.792,-88.170
73714,28.792,-88.072
73715,28.792,-87.974
73716,28.792,-87.876
73717,28.792,-87.777
73718,28.792,-87.679
73719,28.792,-87.581
73720,28.792,-87.483
73721,28.792,-87.385
73722,28.792,-87.286
73723,28.792,-87.188
73724,28.792,-87.090
73725,28.792,-86.992
73726,28.792,-86.893
73727,28.792,-86.795
73728,28.792,-86.697
73729,28.792,-86.599
73730,28.792,-86.501
73731,28.792,-86.402
73732,28.792,-86.304
73733,28.792,-86.206
73734,28.792,-86.108
73735,28.792,-86.009
73736,28.792,-85.911
73737,28.792,-85.813
73738,28.792,-85.715
73739,28.792,-85.617
73740,28.792,-85.518
73741,28.792,-85.420
73742,28.792,-85.322
73743,28.792,-85.224
73744,28.792,-85.125
73745,28.792,-85.027
73746,28.792,-84.929
73747,28.792,-84.831
73748,28.792,-84.733
73749,28.792,-84.634
73750,28.792,-84.536
73751,28.792,-84.438
73752,28.792,-84.340
73753,28.792,-84.241
73754,28.792,-84.143
73755,28.792,-84.045
73756,28.792,-83.947
73757,28.792,-83.849
73758,28.792,-83.750
73759,28.792,-83.652
73760,28.792,-83.554
73761,28.792,-83.456
73762,28.792,-83.357
73763,28.792,-83.259
73764,28.792,-83.161
73765,28.792,-83.063
73766,28.792,-82.965
73767,28.792,-82.866
73768,28.792,-82.768
73769,28.792,-82.670
73770,28.792,-82.572
73771,28.792,-82.473
73772,28.792,-82.375
73773,28.792,-82.277
73774,28.792,-82.179
73775,28.792,-82.081
73776,28.792,-81.982
73777,28.792,-81.884
73778,28.792,-81.786
73779,28.792,-81.688
73780,28.792,-81.590
73781,28.792,-81.491
73782,28.792,-81.393
73783,28.792,-81.295
73784,28.792,-81.197
73785,28.792,-81.098
73786,28.792,-81.000
73787,28.792,-80.902
73788,28.792,-80.804
73789,28.792,-80.706
73790,28.792,-80.607
73791,28.792,-80.509
73792,28.792,-80.411
73793,28.792,-80.313
73794,28.792,-80.214
73795,28.792,-80.116
73796,28.792,-80.018
73797,28.792,-79.920
73798,28.792,-79.822
73799,28.792,-79.723
73800,28.792,-79.625
73801,28.792,-79.527
73802,28.792,-79.429
73803,28.792,-79.330
73804,28.792,-79.232
73805,28.792,-79.134
73806,28.792,-79.036
73807,28.792,-78.938
73808,28.792,-78.839
73809,28.792,-78.741
73810,28.792,-78.643
73811,28.792,-78.545
73812,28.792,-78.446
73813,28.792,-78.348
73814,28.792,-78.250
73815,28.792,-78.152
73816,28.792,-78.054
73817,28.792,-77.955
73818,28.792,-77.857
73819,28.792,-77.759
73820,28.792,-77.661
73821,28.792,-77.562
73822,28.792,-77.464
73823,28.792,-77.366
73824,28.792,-77.268
73825,28.792,-77.170
73826,28.792,-77.071
73827,28.792,-76.973
73828,28.792,-76.875
73829,28.792,-76.777
73830,28.792,-76.678
73831,28.792,-76.580
73832,28.792,-76.482
73833,28.792,-76.384
73834,28.792,-76.286
73835,28.792,-76.187
73836,28.792,-76.089
73837,28.792,-75.991
73838,28.792,-75.893
73839,28.792,-75.794
73840,28.792,-75.696
73841,28.792,-75.598
73842,28.792,-75.500
73843,28.792,-75.402
73844,28.792,-75.303
73845,28.792,-75.205
73846,28.792,-75.107
73847,28.792,-75.009
73848,28.792,-74.911
73849,28.792,-74.812
73850,28.792,-74.714
73851,28.792,-74.616
73852,28.792,-74.518
73853,28.792,-74.419
73854,28.792,-74.321
73855,28.792,-74.223
73856,28.792,-74.125
73857,28.792,-74.027
73858,28.792,-73.928
73859,28.792,-73.830
73860,28.792,-73.732
73861,28.792,-73.634
73862,28.792,-73.535
73863,28.792,-73.437
73864,28.792,-73.339
73865,28.792,-73.241
73866,28.792,-73.143
73867,28.792,-73.044
73868,28.792,-72.946
73869,28.792,-72.848
73870,28.792,-72.750
73871,28.792,-72.651
73872,28.792,-72.553
73873,28.792,-72.455
73874,28.792,-72.357
73875,28.792,-72.259
73876,28.792,-72.160
73877,28.792,-72.062
73878,28.792,-71.964
73879,28.792,-71.866
73880,28.792,-71.767
73881,28.792,-71.669
73882,28.792,-71.571
73883,28.792,-71.473
73884,28.792,-71.375
73885,28.792,-71.276
73886,28.792,-71.178
73887,28.792,-71.080
73888,28.792,-70.982
73889,28.792,-70.883
73890,28.792,-70.785
73891,28.792,-70.687
73892,28.792,-70.589
73893,28.792,-70.491
73894,28.792,-70.392
73895,28.792,-70.294
73896,28.792,-70.196
73897,28.792,-70.098
73898,28.792,-69.999
73899,28.792,-69.901
73900,28.792,-69.803
73901,28.792,-69.705
73902,28.792,-69.607
73903,28.792,-69.508
73904,28.792,-69.410
73905,28.792,-69.312
73906,28.792,-69.214
73907,28.792,-69.115
73908,28.792,-69.017
73909,28.792,-68.919
73910,28.792,-68.821
73911,28.792,-68.723
73912,28.792,-68.624
73913,28.792,-68.526
73914,28.792,-68.428
73915,28.792,-68.330
73916,28.792,-68.232
73917,28.792,-68.133
73918,28.792,-68.035
73919,28.792,-67.937
73920,28.792,-67.839
73921,28.792,-67.740
73922,28.792,-67.642
73923,28.792,-67.544
73924,28.792,-67.446
73925,28.792,-67.348
73926,28.792,-67.249
73927,28.792,-67.151
73928,28.792,-67.053
73929,28.792,-66.955
73930,28.792,-66.856
73931,28.792,-66.758
73932,28.792,-66.660
73933,28.792,-66.562
73934,28.792,-66.464
73935,28.792,-66.365
73936,28.792,-66.267
73937,28.792,-66.169
73938,28.792,-66.071
73939,28.792,-65.972
73940,28.792,-65.874
73941,28.792,-65.776
73942,28.792,-65.678
73943,28.792,-65.580
73944,28.792,-65.481
73945,28.694,-128.539
73946,28.694,-128.441
73947,28.694,-128.342
73948,28.694,-128.244
73949,28.694,-128.146
73950,28.694,-128.048
73951,28.694,-127.950
73952,28.694,-127.851
73953,28.694,-127.753
73954,28.694,-127.655
73955,28.694,-127.557
73956,28.694,-127.459
73957,28.694,-127.360
73958,28.694,-127.262
