DefaultSC.UTCGregorian     DefaultSC.Earth.SMA       DefaultSC.Earth.ECC       DefaultSC.EarthMJ2000Eq.INC   DefaultSC.EarthMJ2000Eq.RAAN   DefaultSC.EarthMJ2000Eq.AOP   DefaultSC.Earth.TA        DefaultSC.Earth.MA        
16 Dec 2025 06:39:55.990   6799.680000000002         0.001011189999999768      34.94380000000001             26.34250000000001              207.5500000000391             152.468599999961          152.4150030562574         
16 Dec 2025 06:40:05.990   6799.676773024922         0.00100435536956588       34.94379089785819             26.3424998895225               206.7225604633613             153.9400279477368         153.8894330490155         
16 Dec 2025 06:40:15.990   6799.671960116474         0.0009981156395982712     34.94377201055652             26.34249930681096              205.8746958289704             155.4318748011506         155.3842878919276         
16 Dec 2025 06:40:25.990   6799.66556397564          0.0009924860550549126     34.94374334980754             26.34249786814471              205.0079820321031             156.9425652442479         156.8979917421138         
16 Dec 2025 06:40:35.990   6799.657588063427         0.0009874805488965103     34.9437049322279              26.34249519042264              204.1241394114563             158.4703795579166         158.4288243532453         
16 Dec 2025 06:40:45.990   6799.648036598563         0.0009831116136189953     34.94365677932625             26.34249089135269              203.22502407831               160.013462250579          159.9749297063654         
16 Dec 2025 06:40:55.990   6799.636914554841         0.0009793901810970769     34.94359891748906             26.34248458964087              202.3126167626247             161.5698332119107         161.5343271637368         
16 Dec 2025 06:41:05.990   6799.62422765818          0.000976325513332684      34.94353137796364             26.34247590517914              201.3890092237446             163.1374013019538         163.1049250580835         
16 Dec 2025 06:41:15.990   6799.609982383382         0.0009739251065924442     34.94345419683911             26.34246445923287              200.4563883969798             164.713980204351          164.6845365459528         
16 Dec 2025 06:41:25.990   6799.594185950617         0.0009721946112112129     34.9433674150252              26.34244987462706              199.5170185297137             166.2973062900562         166.2708974715529         
16 Dec 2025 06:41:35.990   6799.576846321546         0.0009711377690466183     34.94327107822824             26.34243177593186              198.5732216376674             167.8850581608881         167.8616859104344         
16 Dec 2025 06:41:45.990   6799.557972195207         0.0009707563701603746     34.94316523692553             26.34240978964673              197.6273566790319             169.4748774752167         169.4545429953024         
16 Dec 2025 06:41:55.990   6799.537573003576         0.0009710502298622432     34.94304994633669             26.34238354438371              196.6817978963033             171.0643906059485         171.0470945741284         
16 Dec 2025 06:42:05.990   6799.515658906861         0.0009720171867271859     34.94292526639358             26.34235267104921              195.7389128105283             172.6512306461006         172.6369732158499         
16 Dec 2025 06:42:15.990   6799.49224078843          0.0009736531216739536     34.94279126170721             26.34231680302472              194.8010403673805             174.2330592625467         174.221840064241          
16 Dec 2025 06:42:25.990   6799.46733024957          0.0009759519976036225     34.94264800153293             26.34227557634589              193.870469727854              175.8075879051465         175.7994060471665         
16 Dec 2025 06:42:35.990   6799.440939603896         0.0009789059186356222     34.94249555973339             26.3422286298804               192.9494201695071             177.3725979053247         177.3674519752843         
16 Dec 2025 06:42:45.990   6799.413081871456         0.0009825052074536908     34.94233401473908             26.34217560550402              192.0400225183166             178.9259590440416         178.9238471101397         
16 Dec 2025 06:42:55.990   6799.383770772609         0.0009867384988762951     34.94216344950701             26.34211614827525              191.1443024695591             180.4656462307386         180.4665658432326         
16 Dec 2025 06:43:05.990   6799.353020721601         0.0009915928474404103     34.94198395147709             26.34204990660819              190.2641660827814             181.9897540081976         181.9937022009998         
16 Dec 2025 06:43:15.990   6799.320846819828         0.0009970538465592582     34.94179561252636             26.34197653244356              189.4013876547422             183.4965086794195         183.5034819718131         
16 Dec 2025 06:43:25.990   6799.287264848901         0.001003105756642438      34.94159852892144             26.3418956814181               188.5576000903654             184.9842779365106         184.9942723349874         
16 Dec 2025 06:43:35.990   6799.252291263399         0.001009731639569437      34.94139280126855             26.34180701303174              187.7342878104429             186.4515779528066         186.4645889530233         
16 Dec 2025 06:43:45.990   6799.215943183354         0.001016913496926126      34.94117853446178             26.34171019081309              186.9327821573466             187.8970779769939         187.913100565848          
16 Dec 2025 06:43:55.990   6799.178238386474         0.001024632409546031      34.94095583762935             26.34160488248266              186.1542591930363             189.3196025349374         189.3386311927605         
16 Dec 2025 06:44:05.990   6799.139195300113         0.001032868676090957      34.94072482407773             26.3414907601141               185.3997397264721             190.7181314021029         190.7401601049718         
16 Dec 2025 06:44:15.990   6799.098832992932         0.001041601948660838      34.94048561123384             26.34136750029316              184.6700913638289             192.0917975531816         192.1168197753448         
16 Dec 2025 06:44:25.990   6799.057171166391         0.001050811363662156      34.94023832058556             26.34123478427438              183.96603234208               193.4398833283459         193.4678920447662         
16 Dec 2025 06:44:35.990   6799.014230145917         0.00106047566650802       34.93998307762025             26.34109229813559              183.2881368888528             194.7618150732356         194.7928027622475         
16 Dec 2025 06:44:45.990   6798.970030871835         0.001070573328988929      34.93972001176112             26.34093973292982              182.6368418430304             196.0571565181977         196.0911151642778         
16 Dec 2025 06:44:55.990   6798.924594890052         0.001081082658454917      34.93944925630239             26.34077678483493              182.0124542727532             197.3256011601331         197.3625222567833         
16 Dec 2025 06:45:05.990   6798.877944342524         0.00109198189822416       34.93917094834209             26.34060315530068              181.415159838267              198.5669638994922         198.6068384522353         
16 Dec 2025 06:45:15.990   6798.830101957363         0.001103249318903337      34.93888522871329             26.34041855119321              180.8450316651737             199.781172166878          199.8239906963625         
16 Dec 2025 06:45:25.990   6798.781091038853         0.001114863300478408      34.93859224191372             26.34022268493679              180.3020395128843             200.9682567544347         201.0140092996511         
16 Dec 2025 06:45:35.990   6798.730935457151         0.00112680240528574       34.93829213603366             26.3400152746531               179.7860590508126             202.1283425395268         202.177018661131          
16 Dec 2025 06:45:45.990   6798.679659637732         0.001139045442093223      34.93798506268198             26.33979604429749              179.296881078921              203.2616392640223         203.3132280477674         
16 Dec 2025 06:45:55.990   6798.627288550633         0.001151571521654709      34.93767117691085             26.33956472379277              178.8342205565008             204.3684325053907         204.4229225656653         
16 Dec 2025 06:46:05.990   6798.573847699492         0.001164360104197898      34.93735063713866             26.3393210491597               178.3977253281451             205.4490749505836         205.5064544340549         
16 Dec 2025 06:46:15.990   6798.519363110238         0.001177391039394001      34.9370236050713              26.33906476264496              177.9869844611399             206.5039780585044         206.5642346478659         
16 Dec 2025 06:46:25.990   6798.463861319679         0.001190644599358548      34.93669024562217             26.33879561284589              177.601536128259              207.5336041770789         207.5967250949007         
16 Dec 2025 06:46:35.990   6798.407369363839         0.001204101505298881      34.9363507268306              26.33851335483232              177.240874991718              208.5384591591685         208.6044311718498         
16 Dec 2025 06:46:45.990   6798.349914766055         0.001217742948417682      34.93600521977875             26.33821775026531              176.9044590602523             209.5190855053626         209.5878949271847         
16 Dec 2025 06:46:55.990   6798.291525524821         0.001231550605665445      34.93565389850726             26.33790856751276              176.5917160057398             210.4760560472258         210.547688744504          
16 Dec 2025 06:47:05.990   6798.232230101534         0.001245506650918677      34.93529693992929             26.33758558176181              176.3020489375399             211.4099681728356         211.4844095681702         
16 Dec 2025 06:47:15.990   6798.172057407844         0.001259593762155543      34.93493452374348             26.337248575128                176.0348416440313             212.3214385851195         212.3986736617418         
