DefaultSC.UTCGregorian     DefaultSC.EarthMJ2000Eq.X   DefaultSC.EarthMJ2000Eq.Y   DefaultSC.EarthMJ2000Eq.Z   DefaultSC.EarthMJ2000Eq.VX   DefaultSC.EarthMJ2000Eq.VY   DefaultSC.EarthMJ2000Eq.VZ   
16 Dec 2025 09:48:35.990   5474.3582273886             3954.079419244587           846.7463783572896           -4.135019287965267           4.809003607847422            4.276262087192701            
16 Dec 2025 09:48:45.990   5432.662366514007           4001.918132657001           889.454333333118            -4.2040647687882             4.758638224628596            4.265238550200161            
16 Dec 2025 09:48:55.990   5390.278708851587           4049.250177398511           932.0493445889948           -4.272577200241377           4.70767094231732             4.25367358378748             
16 Dec 2025 09:49:05.990   5347.21262814041            4096.069566662391           974.5260051616333           -4.340547944616522           4.656108210193766            4.241568665466933            
16 Dec 2025 09:49:15.990   5303.469584153869           4142.370378506551           1016.878923202406           -4.407968432934167           4.603956551766025            4.228925340623513            
16 Dec 2025 09:49:25.990   5259.0551220071             4188.146756591635           1059.10272265502            -4.474830166000871           4.551222563933252            4.215745222303066            
16 Dec 2025 09:49:35.990   5213.974871453875           4233.392910910717           1101.19204393103            -4.541124715456591           4.497912916140153            4.202029990991915            
16 Dec 2025 09:49:45.990   5168.23454617307            4278.103118510489           1143.141544583107           -4.606843724812125           4.444034349522979            4.187781394388061            
16 Dec 2025 09:49:55.990   5121.839943044816           4322.271724203876           1184.945899975976           -4.671978910476501           4.38959367604716             4.173001247164025            
16 Dec 2025 09:50:05.990   5074.796941416422           4365.893141273976           1226.599803954939           -4.736522062774214           4.334597777636739            4.157691430721384            
16 Dec 2025 09:50:15.990   5027.11150235817            4408.961852169264           1268.097969511907           -4.800465046952136           4.279053605295734            4.141853892937019            
16 Dec 2025 09:50:25.990   4978.789667909106           4451.472409189967           1309.435129448847           -4.86379980417611            4.222968178221588            4.125490647901239            
16 Dec 2025 09:50:35.990   4929.837560312911           4493.419435165529           1350.606037038576           -4.926518352517011           4.16634858291085             4.108603775647745            
16 Dec 2025 09:50:45.990   4880.261381243966           4534.797624123098           1391.605466682809           -4.988612787926234           4.109201972257223            4.091195421875525            
16 Dec 2025 09:50:55.990   4830.067411023704           4575.601741946961           1432.428214567387           -5.050075285200486           4.051535564642148            4.073267797662764            
16 Dec 2025 09:51:05.990   4779.262007827391           4615.82662702884            1473.069099314609           -5.110898098935798           3.993356643018043            4.054823179172827            
16 Dec 2025 09:51:15.990   4727.851606881397           4655.46719090899            1513.522962632577           -5.171073564470649           3.934672553984373            4.035863907352323            
16 Dec 2025 09:51:25.990   4675.842719651111           4694.518418908017           1553.784669961492           -5.230594098818136           3.875490706856656            4.016392387621429            
16 Dec 2025 09:51:35.990   4623.241933019573           4732.975370749361           1593.8491111168             -5.289452201587118           3.815818572728599            3.99641108955645             
16 Dec 2025 09:51:45.990   4570.05590845696            4770.833181172357           1633.711200929142           -5.347640455892187           3.755663683527469            3.975922546564711            
16 Dec 2025 09:51:55.990   4516.291381181023           4808.087060535819           1673.365879881006           -5.405151529252447           3.695033631062866            3.954929355551841            
16 Dec 2025 09:52:05.990   4461.955159308597           4844.732295412075           1712.808114740009           -5.46197817447901            3.633936066069028            3.933434176581551            
16 Dec 2025 09:52:15.990   4407.054122998295           4880.764249171418           1752.032899188753           -5.518113230551078           3.57237869724084             3.911439732527902            
16 Dec 2025 09:52:25.990   4351.595223584482           4916.178362556838           1791.035254451155           -5.573549623480651           3.510369290263643            3.888948808720229            
16 Dec 2025 09:52:35.990   4295.58548270269            4950.970154249076           1829.810229915194           -5.628280367165702           3.447915666837024            3.865964252580719            
16 Dec 2025 09:52:45.990   4239.031991406519           4985.135221421846           1868.352903751998           -5.682298564231782           3.385025703692717            3.842488973254738            
16 Dec 2025 09:52:55.990   4181.941909276217           5018.66924028723            1906.658383531199           -5.735597406861972           3.32170733160675             3.818525941233983            
16 Dec 2025 09:53:05.990   4124.322463519              5051.567966631149           1944.721806832478           -5.788170177615172           3.257968534405989            3.794078187972509            
16 Dec 2025 09:53:15.990   4066.180948061251           5083.827236338891           1982.538341853245           -5.840010250232619           3.193817347969194            3.769148805495741            
16 Dec 2025 09:53:25.990   4007.524722632711           5115.442965910607           2020.103188012364           -5.891111090432529           3.129261859222797            3.743740946002466            
16 Dec 2025 09:53:35.990   3948.36121184279            5146.411152966749           2057.411576549869           -5.94146625669299            3.064310205131411            3.717857821459998            
16 Dec 2025 09:53:45.990   3888.697904249096           5176.727876743379           2094.458771122599           -5.991069401022861           2.998970571683331            3.691502703192472            
16 Dec 2025 09:53:55.990   3828.542351418332           5206.389298577316           2131.240068395676           -6.039914269720716           2.933251192871102            3.664678921462397            
16 Dec 2025 09:54:05.990   3767.902166979646           5235.391662381057           2167.750798629771           -6.087994704121778           2.867160349667294            3.637389865045522            
16 Dec 2025 09:54:15.990   3706.785025670585           5263.731295107444           2203.986326264082           -6.135304641332811           2.800706368995617            3.60963898079911             
16 Dec 2025 09:54:25.990   3645.198662375754           5291.404607204006           2239.942050494968           -6.181838114954815           2.733897622697568            3.581429773223625            
16 Dec 2025 09:54:35.990   3583.150871158311           5318.408093056953           2275.613405850149           -6.227589255793725           2.666742526494601            3.552765804018015            
16 Dec 2025 09:54:45.990   3520.649504284414           5344.738331424771           2310.99586275846            -6.272552292558822           2.599249538946099            3.523650691628568            
16 Dec 2025 09:54:55.990   3457.702471240746           5370.391985861369           2346.084928115026           -6.31672155254895            2.531427160403196            3.494088110791435            
16 Dec 2025 09:55:05.990   3394.317737745246           5395.365805128753           2380.876145841854           -6.360091462326484           2.4632839319586              3.464081792068921            
16 Dec 2025 09:55:15.990   3330.503324751141           5419.656623599177           2415.365097443751           -6.402656548379024           2.394828434392523            3.433635521379585            
16 Dec 2025 09:55:25.990   3266.267307444454           5443.261361646724           2449.547402559508           -6.444411437768657           2.32606928711494             3.402753139522206            
16 Dec 2025 09:55:35.990   3201.617814235048           5466.177026028308           2483.418719508301           -6.485350858769036           2.2570151471041              3.371438541693751            
16 Dec 2025 09:55:45.990   3136.563025741387           5488.400710254029           2516.974745831234           -6.525469641489966           2.187674707841626            3.33969567700135             
16 Dec 2025 09:55:55.990   3071.111173769103           5509.929594946871           2550.211218827979           -6.564762718489608           2.118056698244208            3.307528547968362            
16 Dec 2025 09:56:05.990   3005.270540283494           5530.760948191698           2583.123916088442           -6.60322512537424            2.048169881592046            3.27494121003463             
16 Dec 2025 09:56:15.990   2939.049456376108           5550.892125873514           2615.708656019405           -6.640852001385592           1.978023054454122            3.241937771050964            
16 Dec 2025 09:56:25.990   2872.456301225495           5570.320572004969           2647.961298366087           -6.677638589975584           1.907625045610569            3.20852239076792             
16 Dec 2025 09:56:35.990   2805.499501052288           5589.043819043068           2679.877744728559           -6.713580239368727           1.836984714971989            3.17469928031898             
16 Dec 2025 09:56:45.990   2738.187528068716           5607.059488195066           2711.453939072968           -6.748672403111878           1.766110952496078            3.140472701698164            
16 Dec 2025 09:56:55.990   2670.528899422683           5624.365289713498           2742.685868237505           -6.782910640611481           1.695012677101573            3.105846967232158            
16 Dec 2025 09:57:05.990   2602.532176136539           5640.959023180363           2773.569562433073           -6.816290617658244           1.623698835579641            3.07082643904702             
16 Dec 2025 09:57:15.990   2534.20596204067            5656.838577780388           2804.101095738591           -6.848808106939252           1.552178401502808            3.035415528529545            
16 Dec 2025 09:57:25.990   2465.558902702018           5672.001932563373           2834.276586590883           -6.880458988537374           1.480460374131684            2.99961869578332             
16 Dec 2025 09:57:35.990   2396.599684347687           5686.447156695606           2864.092198269109           -6.911239250418221           1.40855377731929             2.963440449079593            
16 Dec 2025 09:57:45.990   2327.337032783727           5700.172409700293           2893.544139373671           -6.941144988904352           1.336467658413413            2.926885344302973            
16 Dec 2025 09:57:55.990   2257.779712309253           5713.175941687007           2922.628664299556           -6.970172409136872           1.264211087156935            2.889957984392051            
16 Dec 2025 09:58:05.990   2187.936524625996           5725.456093570141           2951.342073704056           -6.998317825524373           1.191793154586282            2.852663018774996            
16 Dec 2025 09:58:15.990   2117.816307743444           5737.01129727632            2979.680714968825           -7.025577662179201           1.119222971928077            2.815005142800199            
16 Dec 2025 09:58:25.990   2047.427934879671           5747.840075940785           3007.640982656209           -7.051948453341002           1.046509669494209            2.776989097162024            
16 Dec 2025 09:58:35.990   1976.780313358              5757.941044092712           3035.219318959816           -7.077426843787618           0.9736623955752592           2.738619667321747            
16 Dec 2025 09:58:45.990   1905.882383499624           5767.31290782946            3062.412214149274           -7.102009589233282           0.9006903153324743           2.699901682923715            
16 Dec 2025 09:58:55.990   1834.743117512295           5775.954464979731           3089.216207009116           -7.12569355671407            0.8276026096884309           2.660840017206823            
16 Dec 2025 09:59:05.990   1763.37151837524            5783.864605255631           3115.627885271771           -7.148475724960627           0.7544084742164405           2.621439586411351            
16 Dec 2025 09:59:15.990   1691.776618720402           5791.042310393626           3141.643886044584           -7.170353184758187           0.6811171180287834           2.581705349181223            
16 Dec 2025 09:59:25.990   1619.967479710143           5797.48665428436            3167.260896230854           -7.191323139293785           0.6077377626639975           2.541642305961779            
16 Dec 2025 09:59:35.990   1547.95318991155            5803.196803091353           3192.475652944813           -7.211382904490784           0.53427964097313             2.501255498393082            
16 Dec 2025 09:59:45.990   1475.742864167447           5808.172015358555           3217.284943920523           -7.230529909330621           0.4607519960051668           2.460550008698848            
16 Dec 2025 09:59:55.990   1403.345642464262           5812.41164210675            3241.68560791464            -7.248761696161784           0.3871640798917605           2.419530959071058            
16 Dec 2025 10:00:05.990   1330.770688796862           5815.915126918805           3265.674535102998           -7.266075920996003           0.3135251527313091           2.378203511050301            
16 Dec 2025 10:00:15.990   1258.027190030494           5818.682006013747           3289.248667470987           -7.282470353791678           0.2398444814724953           2.336572864901936            
16 Dec 2025 10:00:25.990   1185.124354759957           5820.71190830969            3312.404999197656           -7.29794287872453            0.1661313387973431           2.29464425898809             
16 Dec 2025 10:00:35.990   1112.071412166124           5822.00455547558            3335.140577033528           -7.312491494445375           0.09239500200412035          2.252422969135614            
16 Dec 2025 10:00:45.990   1038.877610869959           5822.559761971772           3357.452500672071           -7.326114314325235           0.0186447518897254           2.209914307999991            
16 Dec 2025 10:00:55.990   965.5522177841422           5822.377435079424           3379.337923114782           -7.338809566687551           -0.0551101283678967          2.1671236244253              
16 Dec 2025 10:01:05.990   892.104516962436            5821.457574918724           3400.794051029865           -7.350575595027611           -0.1288603543274235          2.124056302800291            
16 Dec 2025 10:01:15.990   818.5438084469264           5819.800274455935           3421.818145104434           -7.361410858219164           -0.2025966414017787          2.080717762410609            
16 Dec 2025 10:01:25.990   744.879407113256            5817.405719499258           3442.407520390232           -7.371313930708228           -0.276309705975663           2.037113456787249            
16 Dec 2025 10:01:35.990   671.1206415139865           5814.274188683536           3462.559546642811           -7.380283502694024           -0.3499902665226421          1.993248873051316            
16 Dec 2025 10:01:45.990   597.2768527202154           5810.406053443777           3482.271648654139           -7.388318380297151           -0.423629044722198           1.949129531255086            
16 Dec 2025 10:01:55.990   523.3573931615748           5805.801777977514           3501.541306578603           -7.395417485714899           -0.4972167665761598          1.90476098371949             
16 Dec 2025 10:02:05.990   449.3716254647416           5800.461919195999           3520.366056252372           -7.401579857363718           -0.5707441635246516          1.860148814368065            
16 Dec 2025 10:02:15.990   375.3289212905867           5794.387126664245           3538.743489506072           -7.406804650008861           -0.6442019735614249          1.815298638057411            
16 Dec 2025 10:02:25.990   301.2386601700927           5787.578142529913           3556.671254470758           -7.411091134881189           -0.7175809423485324          1.77021609990422             
16 Dec 2025 10:02:35.990   227.1102283391669           5780.03580144106            3574.147055877138           -7.414438699781082           -0.7908718243299789          1.724906874608994            
16 Dec 2025 10:02:45.990   152.9530175724802           5771.761030452758           3591.168655348011           -7.416846849169587           -0.8640653838447899          1.679376665776379            
16 Dec 2025 10:02:55.990   78.77642401645835           5762.754848922579           3607.733871683901           -7.418315204246653           -0.9371523962388839          1.633631205232306            
16 Dec 2025 10:03:05.990   4.589847021555356           5753.018368394974           3623.84058114184            -7.418843503016527           -1.010123648975901           1.587676252337926            
16 Dec 2025 10:03:15.990   -69.59731202606315          5742.552792474543           3639.486717707277           -7.418431600340296           -1.082969942746858           1.541517593300423            
16 Dec 2025 10:03:25.990   -143.7756508732973          5731.359416688218           3654.67027335908            -7.417079467975576           -1.155682092578579           1.495161040480739            
16 Dec 2025 10:03:35.990   -217.935767569223           5719.439628336375           3669.389298327598           -7.414787194603311           -1.22825092894055            1.448612431698338            
16 Dec 2025 10:03:45.990   -292.0682616344058          5706.794906332875           3683.641901345763           -7.411554985841759           -1.300667298850626           1.401877629532945            
16 Dec 2025 10:03:55.990   -366.1637352302907          5693.426821034054           3697.426249893181           -7.407383164247576           -1.372922066978996           1.354962520623427            
16 Dec 2025 10:04:05.990   -440.212794328537           5679.337034056692           3710.740570433214           -7.402272169304043           -1.445006116750535           1.307873014963835            
16 Dec 2025 10:04:15.990   -514.2060498801728          5664.527298084961           3723.583148642995           -7.396222557396433           -1.516910351445429           1.260615045196662            
16 Dec 2025 10:04:25.990   -588.1341189844383          5648.999456666374           3735.952329636369           -7.389235001774501           -1.588625695298015           1.213194565903366            
16 Dec 2025 10:04:35.990   -661.9876260571888          5632.755443996764           3747.846518179724           -7.381310292502112           -1.660143094593551           1.165617552892281            
16 Dec 2025 10:04:45.990   -735.7572039987307          5615.797284694287           3759.264178900691           -7.372449336393993           -1.731453518763129           1.117890002483867            
16 Dec 2025 10:04:55.990   -809.4334953609603          5598.127093562505           3770.203836489675           -7.362653156939625           -1.802547961476462           1.070017930793428            
16 Dec 2025 10:05:05.990   -883.0071535136768          5579.747075342552           3780.664075894214           -7.351922894214243           -1.873417441732412           1.022007373011358            
16 Dec 2025 10:05:15.990   -956.4688438099421          5560.659524454385           3790.643542506115           -7.340259804776999           -1.944053004947257           0.9738643826809489           
16 Dec 2025 10:05:25.990   -1029.809244750356          5540.866824727188           3800.140942341366           -7.327665261556219           -2.014445724040606           0.9255950309738197           
16 Dec 2025 10:05:35.990   -1103.019049146121          5520.371449118918           3809.155042212783           -7.314140753721814           -2.084586700518709           0.8772054059630769           
16 Dec 2025 10:05:45.990   -1176.088965280767          5499.175959425035           3817.684669895385           -7.299687886544818           -2.15446706555534            0.8287016118941768           
16 Dec 2025 10:05:55.990   -1249.009718070406          5477.283005976422           3825.72871428446            -7.284308381244045           -2.224077981069994           0.7800897684535992           
16 Dec 2025 10:06:05.990   -1321.772050222392          5454.695327326562           3833.286125546312           -7.268004074819893           -2.293410640803283           0.7313760100354091           
16 Dec 2025 10:06:15.990   -1394.366723392246          5431.415749927954           3840.355915261659           -7.250776919875268           -2.362456271389501           0.6825664850057329           
16 Dec 2025 10:06:25.990   -1466.78451933874           5407.44718779783            3846.937156561668           -7.23262898442366            -2.431206133426248           0.6336673549652223           
16 Dec 2025 10:06:35.990   -1539.016241076983          5382.792642173181           3853.028984256607           -7.213562451684327           -2.49965152254108            0.5846847940095412           
16 Dec 2025 10:06:45.990   -1611.052714029407          5357.45520115514            3858.630594957083           -7.193579619864681           -2.567783770454798           0.5356249879880441           
16 Dec 2025 10:06:55.990   -1682.884787174501          5331.438039342751           3863.741247187873           -7.172682901929732           -2.635594246041853           0.4864941337604921           
16 Dec 2025 10:07:05.990   -1754.503334193186          5304.744417456137           3868.360261494298           -7.150874825358732           -2.703074356387225           0.4372984384520755           
16 Dec 2025 10:07:15.990   -1825.899254612681          5277.377681949129           3872.487020541149           -7.128158031888945           -2.770215547839927           0.3880441187067051           
16 Dec 2025 10:07:25.990   -1897.063474947755          5249.341264611367           3876.120969204133           -7.104535277246582           -2.837009307063017           0.3387373999386479           
16 Dec 2025 10:07:35.990   -1967.986949839214          5220.638682159934           3879.261614653822           -7.080009430864846           -2.903447162080069           0.289384515582547            
16 Dec 2025 10:07:45.990   -2038.660663189506          5191.273535820525           3881.908526432112           -7.054583475589237           -2.96952068331772            0.2399917063420014           
16 Dec 2025 10:07:55.990   -2109.075629295321          5161.249510898226           3884.061336521139           -7.028260507369888           -3.035221484644767           0.190565219436541            
16 Dec 2025 10:08:05.990   -2179.222893977043          5130.570376337903           3885.719739404674           -7.001043734941139           -3.100541224407159           0.141111307847278            
16 Dec 2025 10:08:15.990   -2249.09353570494           5099.239984274288           3886.883492121957           -6.972936479488277           -3.165471606459069           0.09163622956119269          
16 Dec 2025 10:08:25.990   -2318.678666721946          5067.262269571745           3887.552414313974           -6.94394217430143            -3.230004381189886           0.04214624681413251          
16 Dec 2025 10:08:35.990   -2387.969434162933          5034.641249353801           3887.726388262154           -6.914064364416626           -3.294131346547093           -0.007352374667434495        
16 Dec 2025 10:08:45.990   -2456.957021170321          5001.381022522478           3887.405358919483           -6.883306706244145           -3.357844349054671           -0.05685336642573462         
16 Dec 2025 10:08:55.990   -2525.632648005902          4967.485769267444           3886.58933393401            -6.85167296718389            -3.421135284827447           -0.1063504580322365          
16 Dec 2025 10:09:05.990   -2593.98757315877           4932.95975056506            3885.278383664753           -6.819167025228071           -3.48399610058078            -0.1558373778491466          
16 Dec 2025 10:09:15.990   -2662.013094449197          4897.807307667335           3883.472641189976           -6.785792868551056           -3.546418794635751           -0.2053078537918935          
16 Dec 2025 10:09:25.990   -2729.700550128352          4862.032861580871           3881.172302307843           -6.751554595086435           -3.608395417919671           -0.2547556140925214          
16 Dec 2025 10:09:35.990   -2797.041319973726          4825.640912535812           3878.377625529428           -6.716456412091265           -3.669918074961918           -0.3041743880639474          
16 Dec 2025 10:09:45.990   -2864.026826380136          4788.636039444873           3875.088932064089           -6.68050263569767            -3.730978924884708           -0.3535579068649081          
16 Dec 2025 10:09:55.990   -2930.648535446177          4751.022899352463           3871.306605797172           -6.643697690451475           -3.79157018238921            -0.4028999042657505          
16 Dec 2025 10:10:05.990   -2996.897958056002          4712.806226874004           3867.031093260073           -6.606046108838199           -3.851684118736427           -0.4521941174147863          
16 Dec 2025 10:10:15.990   -3062.766650956295          4673.990833625437           3862.262903592617           -6.567552530796277           -3.91131306272297            -0.5014342876052468          
16 Dec 2025 10:10:25.990   -3128.246217828311          4634.581607643011           3857.002608497776           -6.528221703217529           -3.970449401651584           -0.550614161042753           
16 Dec 2025 10:10:35.990   -3193.328310354863          4594.583512793399           3851.250842188701           -6.488058479434857           -4.029085582296359           -0.5997274896132528          
16 Dec 2025 10:10:45.990   -3258.004629282116          4554.001588174167           3845.008301328086           -6.447067818697319           -4.087214111862379           -0.6487680316512839          
16 Dec 2025 10:10:55.990   -3322.26692547607           4512.840947504706           3838.275744959831           -6.405254785632388           -4.144827558939935           -0.6977295527086105          
16 Dec 2025 10:11:05.990   -3386.107000973605          4471.106778507614           3831.05399443303            -6.362624549695499           -4.201918554453071           -0.7466058263230974          
16 Dec 2025 10:11:15.990   -3449.516710027953          4428.804342280659           3823.343933318261           -6.319182384606957           -4.258479792602328           -0.795390634787741           
16 Dec 2025 10:11:25.990   -3512.48796014848           4385.938972659307           3815.146507316194           -6.274933667776133           -4.314504031801639           -0.8440777699198174          
16 Dec 2025 10:11:35.990   -3575.012713134646          4342.51607556994            3806.4627241585             -6.229883879712983           -4.36998409560927            -0.8926610338300707          
16 Dec 2025 10:11:45.990   -3637.082986104009          4298.541128373779           3797.293653501069           -6.18403860342687            -4.424912873652727           -0.9411342396918877          
16 Dec 2025 10:11:55.990   -3698.690852514172          4254.019679201593           3787.64042680954            -6.137403523812893           -4.479283322547322           -0.9894912125102923          
16 Dec 2025 10:12:05.990   -3759.828443178508          4208.957346279255           3777.504237237141           -6.089984427025347           -4.533088466808702           -1.037725789890883           
16 Dec 2025 10:12:15.990   -3820.487947275574          4163.359817244202           3766.886339494837           -6.041787199838712           -4.586321399758832           -1.085831822808449           
16 Dec 2025 10:12:25.990   -3880.661613352062          4117.232848452867           3755.788049713798           -5.992817828995986           -4.638975284425513           -1.133803176375283           
16 Dec 2025 10:12:35.990   -3940.341750319173          4070.582264279158           3744.210745300184           -5.94308240054445            -4.691043354435307           -1.181633730609107           
16 Dec 2025 10:12:45.990   -3999.520728442289          4023.413956404021           3732.155864782251           -5.892587099158777           -4.742518914899772           -1.229317381200543           
16 Dec 2025 10:12:55.990   -4058.190980323808          3975.733883096199           3719.624907649792           -5.841338207451786           -4.793395343294741           -1.276848040279974           
16 Dec 2025 10:13:05.990   -4116.345001879026          3927.548068484216           3706.6194341859             -5.789342105272367           -4.843666090332883           -1.324219637183899           
16 Dec 2025 10:13:15.990   -4173.975353304938          3878.862601819677           3693.141065291086           -5.736605268991069           -4.893324680829056           -1.371426119220515           
16 Dec 2025 10:13:25.990   -4231.07466004183           3829.683636731948           3679.191482299731           -5.683134270773115           -4.942364714558559           -1.418461452434554           
16 Dec 2025 10:13:35.990   -4287.635613727533          3780.01739047429            3664.772426788904           -5.628935777838945           -4.9907798671081             -1.465319622371269           
16 Dec 2025 10:13:45.990   -4343.650973144238          3729.870143161523           3649.885700379537           -5.574016551712242           -5.038563890719415           -1.511994634839503           
16 Dec 2025 10:13:55.990   -4399.113565157706          3679.248236999288           3634.533164529982           -5.518383447455689           -5.085710615125265           -1.558480516673695           
16 Dec 2025 10:14:05.990   -4454.016285648784          3628.158075504988           3618.716740321945           -5.46204341289403            -5.132213948377996           -1.604771316494888           
16 Dec 2025 10:14:15.990   -4508.3521004371            3576.60612272048            3602.438408238825           -5.405003487824905           -5.178067877670234           -1.650861105470504           
16 Dec 2025 10:14:25.990   -4562.114046196783          3524.598902416605           3585.700207936453           -5.347270803217266           -5.223266470147783           -1.696743978072889           
16 Dec 2025 10:14:35.990   -4615.295231364125          3472.142997289622           3568.504238006255           -5.288852580397448           -5.267803873714525           -1.742414052836511           
16 Dec 2025 10:14:45.990   -4667.888837037029          3419.245048149636           3550.852655730852           -5.229756130222845           -5.311674317829275           -1.78786547311376            
16 Dec 2025 10:14:55.990   -4719.88811786614           3365.911753101104           3532.747676832111           -5.169988852243507           -5.354872114294327           -1.833092407829186           
16 Dec 2025 10:15:05.990   -4771.286402937526          3312.149866715484           3514.191575211652           -5.109558233851163           -5.397391658035796           -1.878089052232228           
16 Dec 2025 10:15:15.990   -4822.077096646787          3257.966199196135           3495.186682683847           -5.048471849416207           -5.439227427875426           -1.922849628648201           
16 Dec 2025 10:15:25.990   -4872.253679564485          3203.367615535537           3475.735388701317           -4.98673735941242            -5.480373987293832           -1.967368387227538           
16 Dec 2025 10:15:35.990   -4921.809709292736          3148.361034664922           3455.840140072933           -4.92436250952953            -5.520825985185049           -2.011639606693169           
16 Dec 2025 10:15:45.990   -4970.738821312897          3092.953428596405           3435.50344067437            -4.861355129773608           -5.560578156602253           -2.055657595085957           
16 Dec 2025 10:15:55.990   -5019.03472982417           3037.151821557696           3414.727851151205           -4.79772313355546            -5.599625323494499           -2.099416690508073           
16 Dec 2025 10:16:05.990   -5066.691228573045          2980.963289119504           3393.5159886146             -4.733474516766854           -5.637962395434418           -2.142911261864258           
16 Dec 2025 10:16:15.990   -5113.70219167344           2924.394957315695           3371.870526329572           -4.668617356844734           -5.675584370336677           -2.186135709600859           
16 Dec 2025 10:16:25.990   -5160.061574417428          2867.454001756317           3349.7941933959             -4.603159811823496           -5.712486335167109           -2.229084466442524           
16 Dec 2025 10:16:35.990   -5205.763414076415          2810.147646733586           3327.289774421663           -4.537110119375328           -5.748663466642373           -2.271751998126489           
16 Dec 2025 10:16:45.990   -5250.801830692674          2752.48316432092            3304.360109189455           -4.470476595838615           -5.784111031920006           -2.314132804134344           
16 Dec 2025 10:16:55.990   -5295.171027861108          2694.467873465116           3281.008092315291           -4.403267635234623           -5.818824389278735           -2.356221418421176           
16 Dec 2025 10:17:05.990   -5338.865293501098          2636.109139071781           3257.236672900243           -4.335491708272272           -5.85279898878894            -2.398012410142001           
16 Dec 2025 10:17:15.990   -5381.879000618362          2577.414371084103           3233.048854174815           -4.267157361341195           -5.886030372973118           -2.439500384375382           
16 Dec 2025 10:17:25.990   -5424.206608056683          2518.391023555071           3208.447693136103           -4.198273215493161           -5.918514177456196           -2.480679982844114           
16 Dec 2025 10:17:35.990   -5465.842661239382          2459.046593713244           3183.436300177764           -4.12884796541185            -5.950246131605589           -2.521545884632896           
16 Dec 2025 10:17:45.990   -5506.78179290044           2399.388621022161           3158.017838712817           -4.058890378371081           -5.981222059160845           -2.562092806902861           
16 Dec 2025 10:17:55.990   -5547.018723805144          2339.424686233527           3132.195524789327           -3.988409293181477           -6.011437878852758           -2.602315505602882           
16 Dec 2025 10:18:05.990   -5586.548263460141          2279.162410434239           3105.972626698977           -3.91741361912589            -6.040889605011791           -2.642208776177516           
16 Dec 2025 10:18:15.990   -5625.365310812784          2218.609454087396           3079.35246457859            -3.845912334883198           -6.06957334816569            -2.681767454271517           
16 Dec 2025 10:18:25.990   -5663.464854939672          2157.773516067388           3052.338410004618           -3.773914487440969           -6.097485315626146           -2.720986416430776           
16 Dec 2025 10:18:35.990   -5700.841975724254          2096.662332689161           3024.933885580642           -3.701429190996877           -6.124621812064364           -2.759860580799586           
16 Dec 2025 10:18:45.990   -5737.491844523378          2035.283676731799           2997.142364517917           -3.628465625848971           -6.150979240075388           -2.79838490781412            
16 Dec 2025 10:18:55.990   -5773.409724822717          1973.645356456507           2968.967370209              -3.555033037274841           -6.176554100731076           -2.836554400892015           
16 Dec 2025 10:19:05.990   -5808.590972880903          1911.755214619123           2940.41247579451            -3.481140734399975           -6.201342994121545           -2.874364107117942           
16 Dec 2025 10:19:15.990   -5843.031038362309          1849.621127477284           2911.481303723041           -3.406798089054973           -6.225342619884977           -2.911809117925041           
16 Dec 2025 10:19:25.990   -5876.725464958332          1787.251003792341           2882.177525304288           -3.332014534622132           -6.248549777725629           -2.948884569772113           
16 Dec 2025 10:19:35.990   -5909.66989099711           1724.652783826156           2852.504860255427           -3.256799564871268           -6.270961367919915           -2.985585644816449           
16 Dec 2025 10:19:45.990   -5941.860050041524          1661.834438332906           2822.467076240781           -3.18116273278495            -6.292574391810414           -3.021907571582172           
16 Dec 2025 10:19:55.990   -5973.291771475411          1598.803967545995           2792.06798840483            -3.10511364937317            -6.313385952287669           -3.057845625623975           
16 Dec 2025 10:20:05.990   -6003.960981077864          1535.569400160223           2761.311458898605           -3.028661982477764           -6.333393254259641           -3.093395130186147           
16 Dec 2025 10:20:15.990   -6033.863701585536          1472.138792309314           2730.201396399523           -2.951817455566316           -6.352593605108666           -3.128551456856734           
16 Dec 2025 10:20:25.990   -6062.996053242819          1408.52022653894            2698.741755624689           -2.874589846516022           -6.37098441513578            -3.163310026216743           
16 Dec 2025 10:20:35.990   -6091.354254339823          1344.721810775364           2666.936536837749           -2.796988986387447           -6.388563197992283           -3.197666308484248           
16 Dec 2025 10:20:45.990   -6118.934621738032          1280.751677289838           2634.789785349322           -2.719024758188336           -6.405327571098396           -3.231615824153287           
16 Dec 2025 10:20:55.990   -6145.733571383555          1216.617981658867           2602.305591011061           -2.640707095627567           -6.421275256048859           -3.265154144627394           
16 Dec 2025 10:21:05.990   -6171.747618807871          1152.328901720501           2569.488087703416           -2.562045981859535           -6.436404079005389           -3.298276892847705           
16 Dec 2025 10:21:15.990   -6196.973379615957          1087.892636526748           2536.341452817147           -2.483051448218777           -6.450711971075774           -3.330979743915417           
16 Dec 2025 10:21:25.990   -6221.407569961733          1023.317405292281           2502.869906728622           -2.403733572945296           -6.464196968679536           -3.363258425708562           
16 Dec 2025 10:21:35.990   -6245.047007010699          958.6114463395463           2469.077712269004           -2.324102479900559           -6.476857213900015           -3.395108719492906           
16 Dec 2025 10:21:45.990   -6267.888609389691          893.7830160404211           2434.969174187331           -2.24416833727436            -6.488690954822724           -3.426526460526886           
16 Dec 2025 10:21:55.990   -6289.929397623664          828.8403877545593           2400.5486386076             -2.163941356282653           -6.499696545859848           -3.457507538660421           
