DefaultSC.UTCGregorian     DefaultSC.Earth.Altitude   DefaultSC.Earth.BetaAngle   DefaultSC.Earth.Latitude   DefaultSC.Earth.Longitude   DefaultSC.Earth.LST       
16 Dec 2025 09:29:45.990   422.0740301793658          7.035048643221451           -29.8520743055021          102.9825528896317           330.7051543131374         
16 Dec 2025 09:29:55.990   422.1666556058026          7.035721878228739           -29.63776055778772         103.6416238424784           331.4060059543184         
16 Dec 2025 09:30:05.990   422.2580676480893          7.036395207188684           -29.41977032620156         104.2976880951539           332.1038510629662         
16 Dec 2025 09:30:15.990   422.3482772169045          7.037068409924612           -29.19815163136176         104.9507353610266           332.7986790162418         
16 Dec 2025 09:30:25.990   422.4372956298421          7.037741266260646           -28.97295265294023         105.6007574519592           333.4904817945773         
16 Dec 2025 09:30:35.990   422.5251345956713          7.038413556126113           -28.74422169202803         106.2477482413454           334.1792534399358         
16 Dec 2025 09:30:45.990   422.6118062125406          7.039085059675838           -28.51200717946259         106.8917036279073           334.8649895143664         
16 Dec 2025 09:30:55.990   422.6973229377163          7.039755557395597           -28.27635759488803         107.5326214718027           335.5476880456647         
16 Dec 2025 09:31:05.990   422.781697585584           7.040424830217398           -28.03732147721851         108.1705015627092           336.2273489925436         
16 Dec 2025 09:31:15.990   422.8649433112769          7.041092659634677           -27.79494739076317         108.8053455640287           336.9039736812659         
16 Dec 2025 09:31:25.990   422.9470735970026          7.041758827807563           -27.549283901417           109.4371569740354           337.577565947245          
16 Dec 2025 09:31:35.990   423.0281022361251          7.042423117682512           -27.30037954666927         110.0659410627983           338.2481307243421         
16 Dec 2025 09:31:45.990   423.1080433279794          7.043085313096324           -27.04828284251486         110.6917048496462           338.9156751985929         
16 Dec 2025 09:31:55.990   423.1869112507457          7.043745198895019           -26.79304221932173         111.3144570193              339.5802082242191         
16 Dec 2025 09:32:05.990   423.2647206561514          7.044402561037961           -26.53470603087583         111.9342078975341           340.2417397898561         
16 Dec 2025 09:32:15.990   423.3414864530951          7.045057186711263           -26.27332252819889         112.5509693936215           340.9002819733465         
16 Dec 2025 09:32:25.990   423.4172237933626          7.045708864441528           -26.00893984157857         113.1647549468033           341.5558483825006         
16 Dec 2025 09:32:35.990   423.491948057288           7.046357384194494           -25.74160596354319         113.7755794860636           342.2084536091638         
16 Dec 2025 09:32:45.990   423.5656748371566          7.047002537497511           -25.47136872516356         114.3834593658291           342.8581141772635         
16 Dec 2025 09:32:55.990   423.6384199315526          7.047644117535744           -25.19827581140395         114.9884123460596           343.504848012535          
16 Dec 2025 09:33:05.990   423.7101993175302          7.048281919268227           -24.9223747008902          115.5904575056189           344.1486738604286         
16 Dec 2025 09:33:15.990   423.7810291449614          7.048915739526538           -24.64371268326664         116.1896152233275           344.7896122655401         
16 Dec 2025 09:33:25.990   423.8509257196965          7.049545377128165           -24.36233683895771         116.7859071154757           345.4276850136607         
16 Dec 2025 09:33:35.990   423.9199054889132          7.050170632974338           -24.07829402749183         117.3793559982983           346.0629145838861         
16 Dec 2025 09:33:45.990   423.9879850264779          7.050791310156647           -23.79163087665312         117.9699858380166           346.6953251114731         
16 Dec 2025 09:33:55.990   424.0551810164006          7.051407214062568           -23.50239376561622         118.557821697208            347.3249418266369         
16 Dec 2025 09:34:05.990   424.121510245639           7.052018152470127           -23.21062884310617         119.1428897173725           347.9517905342043         
16 Dec 2025 09:34:15.990   424.1869895781338          7.052623935655997           -22.9163819776211          119.7252170380508           348.5758985432168         
16 Dec 2025 09:34:25.990   424.2516359477195          7.053224376486923           -22.61969877732729         120.3048317825284           349.1972941432011         
16 Dec 2025 09:34:35.990   424.3154663415535          7.053819290525302           -22.32062457609901         120.8817630010947           349.816006049636          
16 Dec 2025 09:34:45.990   424.3784977855039          7.054408496118802           -22.0192044271956          121.4560406394222           350.4320645434701         
16 Dec 2025 09:34:55.990   424.4407473295378          7.054991814498636           -21.71548309761594         122.0276954948298           351.0455000867463         
